operator_initials,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,poly_min_size,poly_min_size_high_certainty,most_recent,location_num,OBJECTID,FEATURE_TY,province,Area_km,PROV_CODE,DIST_CODE,district,Shape__Are,Shape__Len,x,y
MV,TRUE,3,2019,10,29,5,0.1378818515006154,FALSE,0.1378818515006154,344.6781292699512,344.6781292699512,99.4092123171326,99.4092123171326,1,5137236,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.587137054947487,-14.022665213286162
MV,TRUE,4,2019,6,25,5,0.2330478230856329,FALSE,0.2330478230856329,690.8683810289492,690.8683810289492,122.25984136207194,122.25984136207194,1,5137236,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.587137054947487,-14.022665213286162
MV,TRUE,1,2023,8,7,1,0,FALSE,0,NA,NA,NA,NA,1,3577984,114,District Town,Eastern,954.7544202,103,103009,Vubwi,1053318493.125,223682.593172703,32.84658808509332,-14.06398643612544
MV,TRUE,2,2021,7,21,2,0.0086444404401715,FALSE,0.0086444404401715,87.23524161942072,87.23524161942072,87.23524161942072,87.23524161942072,1,3577984,114,District Town,Eastern,954.7544202,103,103009,Vubwi,1053318493.125,223682.593172703,32.84658808509332,-14.06398643612544
MV,TRUE,1,2019,9,8,5,0.0282101849773445,FALSE,0.0282101849773445,284.7271756799876,284.7271756799876,284.7271756799876,284.7271756799876,1,3522222,54,District Town,Eastern,9897.59377801,103,103013,Lumezi,10372349152.8057,589517.897408228,32.86581386376705,-12.807106517628286
MV,TRUE,1,2023,7,29,1,0,FALSE,0,NA,NA,NA,NA,1,5100895,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.704059667233928,-12.842368546250936
MV,TRUE,2,2021,10,13,1,0,FALSE,0,NA,NA,NA,NA,1,5100895,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.704059667233928,-12.842368546250936
MV,TRUE,3,2017,7,17,1,0,FALSE,0,NA,NA,NA,NA,1,5100895,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.704059667233928,-12.842368546250936
MV,TRUE,4,2016,8,7,1,0,FALSE,0,NA,NA,NA,NA,1,5100895,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.704059667233928,-12.842368546250936
MV,TRUE,1,2021,9,11,1,0,FALSE,0,NA,NA,NA,NA,1,1055823,88,District Town,Muchinga,4382.86933236,106,106006,Nakonde,4896603974.77148,476400.91460614,32.80334520228618,-9.520281030887274
MV,TRUE,2,2018,6,24,1,0,FALSE,0,NA,NA,NA,NA,1,1055823,88,District Town,Muchinga,4382.86933236,106,106006,Nakonde,4896603974.77148,476400.91460614,32.80334520228618,-9.520281030887274
MV,FALSE,1,2016,6,13,1,0,FALSE,0,NA,NA,NA,NA,1,1370073,37,District Town,Northern,5028.39567428,107,107002,Kaputa,5175983099.94043,534926.227457608,29.91069376377177,-8.487366891835373
MV,TRUE,1,2023,6,12,5,0.1732401629037707,FALSE,0.1732401629037707,868.7435119800598,868.7435119800598,284.1543570100987,284.1543570100987,1,3522623,20,District Town,Central,11991.1176826,101,101003,Chitambo,12657639562.4683,1020342.45038621,30.5719946315822,-12.81402135010124
MV,TRUE,2,2017,9,18,1,0,FALSE,0,NA,NA,NA,NA,1,3522623,20,District Town,Central,11991.1176826,101,101003,Chitambo,12657639562.4683,1020342.45038621,30.5719946315822,-12.81402135010124
MV,FALSE,1,2021,7,2,1,0,FALSE,0,NA,NA,NA,NA,1,5214363,23,District Town,Southern,3999.94087755,109,109003,Gwembe,4386031819.0625,324239.567638682,27.87551748725997,-16.584620403220974
MV,TRUE,1,2024,9,6,1,0,FALSE,0,NA,NA,NA,NA,1,3523632,20,District Town,Central,11991.1176826,101,101003,Chitambo,12657639562.4683,1020342.45038621,30.46115962895857,-12.849114246719548
MV,TRUE,2,2017,9,18,1,0,FALSE,0,NA,NA,NA,NA,1,3523632,20,District Town,Central,11991.1176826,101,101003,Chitambo,12657639562.4683,1020342.45038621,30.46115962895857,-12.849114246719548
MV,TRUE,1,2022,7,25,4,0.1833692618672563,FALSE,0.1833692618672563,610.9018424655914,610.9018424655914,148.66495547000133,148.66495547000133,1,5103073,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.92548116143703,-12.91401564258685
MV,TRUE,2,2018,8,23,5,0.7074959056631646,TRUE,0.7074959056631646,1414.2175129922184,1414.2175129922184,127.2159177488206,127.2159177488206,1,5103073,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.92548116143703,-12.91401564258685
MV,TRUE,3,2018,8,19,5,0.5264347798080697,TRUE,0.5264347798080697,1052.292538588567,1052.292538588567,86.22227534803721,86.22227534803721,1,5103073,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.92548116143703,-12.91401564258685
MV,TRUE,4,2017,7,17,4,0.7725725740609711,TRUE,0.7725725740609711,1286.9092926417804,1286.9092926417804,420.4260493540064,420.4260493540064,1,5103073,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.92548116143703,-12.91401564258685
MV,TRUE,5,2016,7,14,5,0.2581054035053185,FALSE,0.2581054035053185,644.9103340079768,644.9103340079768,407.8940562148498,407.8940562148498,1,5103073,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.92548116143703,-12.91401564258685
MV,FALSE,1,2023,10,25,5,0.1445823134317307,FALSE,0.0185227757307897,481.6743736930293,92.56248049643035,79.87242788464954,79.87242788464954,1,5221171,43,District Town,Southern,18030.4365897,109,109005,Kazungula,19818811088.8892,1066274.00948602,26.074808140991017,-16.774221162261558
MV,FALSE,2,2020,8,9,5,0.0124277781212578,FALSE,0.0124277781212578,41.402934020164814,41.402934020164814,20.46406668170268,20.46406668170268,1,5221171,43,District Town,Southern,18030.4365897,109,109005,Kazungula,19818811088.8892,1066274.00948602,26.074808140991017,-16.774221162261558
MV,FALSE,3,2019,10,19,4,0.0836559110799882,FALSE,0.0836559110799882,209.02363498369584,209.02363498369584,54.143176293866894,54.143176293866894,1,5221171,43,District Town,Southern,18030.4365897,109,109005,Kazungula,19818811088.8892,1066274.00948602,26.074808140991017,-16.774221162261558
MV,TRUE,1,2024,8,1,5,3.373161943428862,TRUE,3.373161943428862,11241.434235293033,11241.434235293033,318.4599327464277,318.4599327464277,1,5115485,66,District Town,Copperbelt,3679.70055419,102,102007,Masaiti,3911018114.90088,532017.954517662,28.406994608832864,-13.30963458975044
MV,TRUE,2,2021,9,13,5,5.813638421905272,TRUE,5.813638421905272,18339.31522442971,18339.31522442971,2434.1781921577617,2434.1781921577617,1,5115485,66,District Town,Copperbelt,3679.70055419,102,102007,Masaiti,3911018114.90088,532017.954517662,28.406994608832864,-13.30963458975044
MV,TRUE,3,2018,8,13,5,4.305928781179076,TRUE,4.305928781179076,9714.418762022531,9714.418762022531,1990.0956799575,1990.0956799575,1,5115485,66,District Town,Copperbelt,3679.70055419,102,102007,Masaiti,3911018114.90088,532017.954517662,28.406994608832864,-13.30963458975044
MV,TRUE,4,2017,8,25,5,2.931456778062251,TRUE,2.931456778062251,7324.485555721651,7324.485555721651,2982.327585049072,2982.327585049072,1,5115485,66,District Town,Copperbelt,3679.70055419,102,102007,Masaiti,3911018114.90088,532017.954517662,28.406994608832864,-13.30963458975044
MV,TRUE,5,2017,7,31,5,1.303116807885199,TRUE,1.303116807885199,1965.902029524562,1965.902029524562,317.0304031896251,317.0304031896251,1,5115485,66,District Town,Copperbelt,3679.70055419,102,102007,Masaiti,3911018114.90088,532017.954517662,28.406994608832864,-13.30963458975044
MV,FALSE,1,2023,6,30,5,0.0407429089586787,FALSE,0.0190918482270043,203.5555613559675,190.767354749719,190.767354749719,190.767354749719,1,5231730,31,District Town,Southern,8378.52119582,109,109004,Kalomo,9205345008.0293,611555.320366603,26.79698393603269,-17.074503902774385
MV,FALSE,2,2020,8,1,1,0,FALSE,0,NA,NA,NA,NA,1,5231730,31,District Town,Southern,8378.52119582,109,109004,Kalomo,9205345008.0293,611555.320366603,26.79698393603269,-17.074503902774385
MV,FALSE,3,2019,7,27,1,0,FALSE,0,NA,NA,NA,NA,1,5231730,31,District Town,Southern,8378.52119582,109,109004,Kalomo,9205345008.0293,611555.320366603,26.79698393603269,-17.074503902774385
MV,TRUE,1,2021,6,2,4,0.2213555117797328,FALSE,0.0720015716812095,534.5295493236873,372.9393567745899,80.4947593513389,171.8836812562143,1,5103977,92,City,Copperbelt,953.721374461,102,102010,Ndola,1010418661.2207,221877.564681342,28.52469882024837,-12.938326203904024
MV,TRUE,2,2017,8,6,1,0,FALSE,0,NA,NA,NA,NA,1,5103977,92,City,Copperbelt,953.721374461,102,102010,Ndola,1010418661.2207,221877.564681342,28.52469882024837,-12.938326203904024
MV,TRUE,3,2017,7,20,5,0.054137599280242,FALSE,0.054137599280242,541.3120167588255,541.3120167588255,541.3120167588255,541.3120167588255,1,5103977,92,City,Copperbelt,953.721374461,102,102010,Ndola,1010418661.2207,221877.564681342,28.52469882024837,-12.938326203904024
MV,TRUE,4,2017,6,23,5,0.1429463418848004,FALSE,0.1429463418848004,476.42695905122673,476.42695905122673,277.79289340598694,277.79289340598694,1,5103977,92,City,Copperbelt,953.721374461,102,102010,Ndola,1010418661.2207,221877.564681342,28.52469882024837,-12.938326203904024
MV,TRUE,5,2016,9,29,3,0.0506682328654968,FALSE,0.0506682328654968,506.6127747482931,506.6127747482931,506.6127747482931,506.6127747482931,1,5103977,92,City,Copperbelt,953.721374461,102,102010,Ndola,1010418661.2207,221877.564681342,28.52469882024837,-12.938326203904024
MV,TRUE,6,2016,9,6,1,0,FALSE,0,NA,NA,NA,NA,1,5103977,92,City,Copperbelt,953.721374461,102,102010,Ndola,1010418661.2207,221877.564681342,28.52469882024837,-12.938326203904024
MV,TRUE,7,2016,7,25,3,0.1636051049827285,FALSE,0.1636051049827285,1202.7580490942855,1202.7580490942855,709.1074159707655,709.1074159707655,1,5103977,92,City,Copperbelt,953.721374461,102,102010,Ndola,1010418661.2207,221877.564681342,28.52469882024837,-12.938326203904024
MV,TRUE,1,2018,10,29,3,0.0969198951692124,FALSE,0.0969198951692124,488.40812632884257,488.40812632884257,160.68166570868553,160.68166570868553,1,3555634,40,Provincial Town,Eastern,1989.02687838,103,103012,Kasenengwa,2104074457.86572,318520.721655306,32.458592497175346,-13.620382422977825
MV,TRUE,2,2016,6,23,5,0.345064826126186,FALSE,0.345064826126186,386.4194751797853,386.4194751797853,158.22996717702642,158.22996717702642,1,3555634,40,Provincial Town,Eastern,1989.02687838,103,103012,Kasenengwa,2104074457.86572,318520.721655306,32.458592497175346,-13.620382422977825
MV,FALSE,1,2024,7,11,5,0.8748425210943465,TRUE,0.7107714369621386,1834.3689341787608,1882.9574295666016,915.8563520442062,915.8563520442062,1,5177437,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.13049852321312,-15.2546628563466
MV,FALSE,2,2018,8,18,2,0.0084444011252983,FALSE,0,84.40669708401349,NA,84.40669708401349,NA,1,5177437,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.13049852321312,-15.2546628563466
MV,FALSE,3,2018,7,3,1,0,FALSE,0,NA,NA,NA,NA,1,5177437,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.13049852321312,-15.2546628563466
MV,FALSE,4,2017,10,20,1,0,FALSE,0,NA,NA,NA,NA,1,5177437,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.13049852321312,-15.2546628563466
MV,FALSE,5,2017,8,28,1,0,FALSE,0,NA,NA,NA,NA,1,5177437,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.13049852321312,-15.2546628563466
MV,FALSE,6,2016,8,12,1,0,FALSE,0,NA,NA,NA,NA,1,5177437,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.13049852321312,-15.2546628563466
MV,TRUE,1,2023,6,1,1,0,FALSE,0,NA,NA,NA,NA,1,5198127,9,District Town,Southern,2789.50961653,109,109001,Chikankanta,2928223742.06934,316498.273386795,28.424875659539268,-16.08450787432682
MV,TRUE,2,2022,6,18,1,0,FALSE,0,NA,NA,NA,NA,1,5198127,9,District Town,Southern,2789.50961653,109,109001,Chikankanta,2928223742.06934,316498.273386795,28.424875659539268,-16.08450787432682
MV,TRUE,3,2017,7,20,1,0,FALSE,0,NA,NA,NA,NA,1,5198127,9,District Town,Southern,2789.50961653,109,109001,Chikankanta,2928223742.06934,316498.273386795,28.424875659539268,-16.08450787432682
MV,FALSE,1,2016,6,30,1,0,FALSE,0,NA,NA,NA,NA,1,3573243,60,District Town,Eastern,3705.96475886,103,103014,Lusangazi,3932860863.05664,384070.810220642,31.57826550439026,-13.978495337792392
MV,FALSE,1,2023,9,1,1,0,FALSE,0,NA,NA,NA,NA,1,5165408,94,District Town,Western,3775.05438988,110,110011,Nkeyema,4064237287.63965,310688.305243379,24.865168845166785,-14.95821008853554
MV,FALSE,2,2019,6,10,1,0,FALSE,0,NA,NA,NA,NA,1,5165408,94,District Town,Western,3775.05438988,110,110011,Nkeyema,4064237287.63965,310688.305243379,24.865168845166785,-14.95821008853554
MV,FALSE,3,2017,7,6,1,0,FALSE,0,NA,NA,NA,NA,1,5165408,94,District Town,Western,3775.05438988,110,110011,Nkeyema,4064237287.63965,310688.305243379,24.865168845166785,-14.95821008853554
MV,FALSE,1,2023,7,13,1,0,FALSE,0,NA,NA,NA,NA,1,5122385,66,District Town,Copperbelt,3679.70055419,102,102007,Masaiti,3911018114.90088,532017.954517662,28.805548626817977,-13.533074678617048
MV,FALSE,2,2018,10,6,1,0,FALSE,0,NA,NA,NA,NA,1,5122385,66,District Town,Copperbelt,3679.70055419,102,102007,Masaiti,3911018114.90088,532017.954517662,28.805548626817977,-13.533074678617048
MV,FALSE,1,2023,8,3,2,0.017745195052869,FALSE,0,177.37785159630783,NA,177.37785159630783,NA,1,5121313,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.14023661349447,-13.509869798893437
MV,FALSE,2,2021,9,16,4,0.1069494095162881,FALSE,0.1069494095162881,1152.2012521261397,1152.2012521261397,1152.2012521261397,1152.2012521261397,1,5121313,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.14023661349447,-13.509869798893437
MV,FALSE,3,2020,10,17,3,0.2662360130084317,FALSE,0.0986160803799458,1373.169353526299,1070.8470692483284,1070.8470692483284,1070.8470692483284,1,5121313,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.14023661349447,-13.509869798893437
MV,FALSE,4,2016,8,2,4,0.2486285168420295,FALSE,0.0825539306269872,1246.673881451016,833.3031753207858,833.3031753207858,833.3031753207858,1,5121313,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.14023661349447,-13.509869798893437
MV,FALSE,1,2020,9,20,1,0,FALSE,0,NA,NA,NA,NA,1,5155467,35,District Town,Western,9003.3759001,110,110002,Kaoma,9659448879.38696,686512.748029641,24.24586195201191,-14.69867450314279
DSB,TRUE,1,2018,10,14,4,0.0340427761679598,FALSE,0.0340427761679598,340.27485334855186,340.27485334855186,340.27485334855186,340.27485334855186,1,5172961,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.092695607716585,-15.14637452678233
DSB,TRUE,2,2017,8,28,5,0.1241147793622328,FALSE,0.1241147793622328,413.530334072489,413.530334072489,137.20520002739636,137.20520002739636,1,5172961,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.092695607716585,-15.14637452678233
DSB,TRUE,3,2016,8,12,5,0.1526028497518743,FALSE,0.1526028497518743,508.4480055927825,508.4480055927825,158.9768002208322,158.9768002208322,1,5172961,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.092695607716585,-15.14637452678233
DSB,TRUE,1,2020,7,7,4,0.1442642743916213,FALSE,0.1442642743916213,240.94059393620287,240.94059393620287,163.53148965467835,163.53148965467835,1,3536876,103,District Town,Central,11546.7288447,101,101011,Serenje,12247022407.9531,723543.008309614,30.144235320748912,-13.18909337679958
DSB,TRUE,2,2019,8,18,5,0.1933477490270293,FALSE,0.1933477490270293,387.4986064723033,387.4986064723033,87.34095393549981,87.34095393549981,1,3536876,103,District Town,Central,11546.7288447,101,101011,Serenje,12247022407.9531,723543.008309614,30.144235320748912,-13.18909337679958
DSB,TRUE,3,2018,7,28,5,0.0618181272823903,FALSE,0.0618181272823903,309.7318514119898,309.7318514119898,123.26977469119387,123.26977469119387,1,3536876,103,District Town,Central,11546.7288447,101,101011,Serenje,12247022407.9531,723543.008309614,30.144235320748912,-13.18909337679958
DSB,TRUE,1,2018,9,3,1,0,FALSE,0,NA,NA,NA,NA,1,5110647,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.474260296674167,-13.150326850432789
DSB,FALSE,1,2022,7,25,1,0,FALSE,0,NA,NA,NA,NA,1,5105407,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.89808849369721,-12.986445180008356
DSB,FALSE,2,2021,9,12,1,0,FALSE,0,NA,NA,NA,NA,1,5105407,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.89808849369721,-12.986445180008356
DSB,FALSE,3,2018,8,23,1,0,FALSE,0,NA,NA,NA,NA,1,5105407,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.89808849369721,-12.986445180008356
DSB,FALSE,4,2017,7,17,1,0,FALSE,0,NA,NA,NA,NA,1,5105407,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.89808849369721,-12.986445180008356
DSB,FALSE,5,2016,7,14,1,0,FALSE,0,NA,NA,NA,NA,1,5105407,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.89808849369721,-12.986445180008356
DSB,TRUE,1,2023,8,8,5,1.5360822434054628,TRUE,1.5360822434054628,568.9321663643184,568.9321663643184,47.936566650335806,47.936566650335806,1,5121688,66,District Town,Copperbelt,3679.70055419,102,102007,Masaiti,3911018114.90088,532017.954517662,28.67609830830805,-13.515897754376889
DSB,TRUE,2,2016,9,1,5,0.5295566361382583,TRUE,0.5295566361382583,973.4902684624803,973.4902684624803,121.17413412657206,121.17413412657206,1,5121688,66,District Town,Copperbelt,3679.70055419,102,102007,Masaiti,3911018114.90088,532017.954517662,28.67609830830805,-13.515897754376889
DSB,TRUE,1,2023,8,3,1,0,FALSE,0,NA,NA,NA,NA,1,5114640,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.157633083076487,-13.283770580409849
DSB,TRUE,2,2021,9,16,1,0,FALSE,0,NA,NA,NA,NA,1,5114640,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.157633083076487,-13.283770580409849
DSB,TRUE,3,2017,7,31,1,0,FALSE,0,NA,NA,NA,NA,1,5114640,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.157633083076487,-13.283770580409849
DSB,TRUE,4,2016,8,2,1,0,FALSE,0,NA,NA,NA,NA,1,5114640,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.157633083076487,-13.283770580409849
DSB,TRUE,1,2023,7,31,5,22.9564294244797,TRUE,22.9564294244797,174933.4220321537,174933.4220321537,148.70555364300952,148.70555364300952,1,5127364,71,District Town,Central,8466.63219764,101,101008,Mkushi,9017978688.5293,573365.306742584,29.619778974261795,-13.670414544760082
DSB,TRUE,2,2020,7,6,1,0,FALSE,0,NA,NA,NA,NA,1,5127364,71,District Town,Central,8466.63219764,101,101008,Mkushi,9017978688.5293,573365.306742584,29.619778974261795,-13.670414544760082
DSB,TRUE,3,2019,7,8,1,0,FALSE,0,NA,NA,NA,NA,1,5127364,71,District Town,Central,8466.63219764,101,101008,Mkushi,9017978688.5293,573365.306742584,29.619778974261795,-13.670414544760082
DSB,TRUE,1,2023,7,2,3,0.1275224103688285,FALSE,0.1275224103688285,641.0885692266249,641.0885692266249,214.5550656812073,214.5550656812073,1,3574202,111,District Town,Eastern,2638.66128555,103,103008,Sinda,2816731542.55713,298931.612194604,31.65221203690749,-13.996996574227987
DSB,TRUE,1,2024,9,4,5,3.3506514618521424,TRUE,3.3506514618521424,4710.726627422273,4710.726627422273,324.2729924449498,324.2729924449498,1,5092190,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.80431821073314,-12.489437428599889
DSB,TRUE,2,2022,10,6,5,2.294013144294583,TRUE,2.294013144294583,7236.416567982951,7236.416567982951,1513.095399797136,1513.095399797136,1,5092190,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.80431821073314,-12.489437428599889
DSB,TRUE,3,2021,9,12,5,2.0257191806511656,TRUE,2.0257191806511656,4545.302888713804,4545.302888713804,811.4756121341716,811.4756121341716,1,5092190,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.80431821073314,-12.489437428599889
DSB,TRUE,4,2020,8,31,5,3.145228945480051,TRUE,3.145228945480051,5395.829731149115,5395.829731149115,833.7192884092137,833.7192884092137,1,5092190,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.80431821073314,-12.489437428599889
DSB,TRUE,5,2020,8,26,5,2.982726331777946,TRUE,2.982726331777946,6711.04893582879,6711.04893582879,298.79806195442296,298.79806195442296,1,5092190,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.80431821073314,-12.489437428599889
DSB,TRUE,6,2019,7,9,5,2.284637425775713,TRUE,2.284637425775713,9494.927147232029,9494.927147232029,443.3107096848072,443.3107096848072,1,5092190,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.80431821073314,-12.489437428599889
DSB,TRUE,7,2018,8,25,5,3.2764484639017093,TRUE,3.2764484639017093,5901.20686996603,5901.20686996603,136.72125765893838,136.72125765893838,1,5092190,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.80431821073314,-12.489437428599889
DSB,TRUE,8,2017,9,23,5,3.1204015275529837,TRUE,3.1204015275529837,7924.650004459674,7924.650004459674,284.11320357912234,284.11320357912234,1,5092190,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.80431821073314,-12.489437428599889
DSB,TRUE,9,2017,7,18,5,1.862399270815596,TRUE,1.862399270815596,2170.555965349972,2170.555965349972,131.60985461669534,131.60985461669534,1,5092190,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.80431821073314,-12.489437428599889
DSB,TRUE,10,2017,7,17,5,1.759773683579284,TRUE,1.759773683579284,2041.785930757144,2041.785930757144,82.0888862530144,82.0888862530144,1,5092190,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.80431821073314,-12.489437428599889
DSB,FALSE,1,2023,8,26,1,0,FALSE,0,NA,NA,NA,NA,1,3515717,54,District Town,Eastern,9897.59377801,103,103013,Lumezi,10372349152.8057,589517.897408228,32.884373278038844,-12.517741505680975
DSB,FALSE,2,2017,10,18,1,0,FALSE,0,NA,NA,NA,NA,1,3515717,54,District Town,Eastern,9897.59377801,103,103013,Lumezi,10372349152.8057,589517.897408228,32.884373278038844,-12.517741505680975
DSB,FALSE,1,2023,9,23,5,0.086227194860579,FALSE,0.0044046461642644,435.6487722678972,44.50629195929319,44.50629195929319,44.50629195929319,1,3488549,2,District Town,Eastern,17446.7394598,103,106001,Chama,18077736098.313,955984.181919425,33.159746906375155,-11.233551761836951
DSB,FALSE,2,2019,10,9,1,0,FALSE,0,NA,NA,NA,NA,1,3488549,2,District Town,Eastern,17446.7394598,103,106001,Chama,18077736098.313,955984.181919425,33.159746906375155,-11.233551761836951
DSB,FALSE,3,2016,7,22,1,0,FALSE,0,NA,NA,NA,NA,1,3488549,2,District Town,Eastern,17446.7394598,103,106001,Chama,18077736098.313,955984.181919425,33.159746906375155,-11.233551761836951
DSB,TRUE,1,2023,9,18,4,0.575591465461011,TRUE,0.575591465461011,829.564427301087,829.564427301087,206.9701965861347,206.9701965861347,1,3439863,25,District Town,Muchinga,5177.01231703,106,106003,Isoka,4920486230.38867,534764.91891851,32.684563979474724,-10.0757857596963
DSB,TRUE,2,2018,7,21,3,0.2496963486064007,FALSE,0.0682121832090819,629.7790612164181,229.388461145002,139.25215940138006,139.25215940138006,1,3439863,25,District Town,Muchinga,5177.01231703,106,106003,Isoka,4920486230.38867,534764.91891851,32.684563979474724,-10.0757857596963
DSB,FALSE,1,2024,8,19,1,0,FALSE,0,NA,NA,NA,NA,1,1381653,76,District Town,Northern,4194.20194006,107,107006,Mporokoso,4330287198.49561,483952.334463717,29.535450891830568,-9.3484708649522
DSB,FALSE,2,2019,7,9,1,0,FALSE,0,NA,NA,NA,NA,1,1381653,76,District Town,Northern,4194.20194006,107,107006,Mporokoso,4330287198.49561,483952.334463717,29.535450891830568,-9.3484708649522
DSB,TRUE,1,2023,9,10,3,0.0492014701273937,FALSE,0.0235440137948228,248.3987737371691,237.7264951160418,237.7264951160418,237.7264951160418,1,3518804,54,District Town,Eastern,9897.59377801,103,103013,Lumezi,10372349152.8057,589517.897408228,32.98561053138583,-12.662453921382868
DSB,TRUE,1,2024,8,14,1,0,FALSE,0,NA,NA,NA,NA,1,5094451,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.9334396576658,-12.57039880251246
DSB,TRUE,2,2022,7,25,1,0,FALSE,0,NA,NA,NA,NA,1,5094451,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.9334396576658,-12.57039880251246
DSB,TRUE,3,2021,9,12,1,0,FALSE,0,NA,NA,NA,NA,1,5094451,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.9334396576658,-12.57039880251246
DSB,TRUE,4,2020,8,28,1,0,FALSE,0,NA,NA,NA,NA,1,5094451,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.9334396576658,-12.57039880251246
DSB,TRUE,5,2020,8,23,1,0,FALSE,0,NA,NA,NA,NA,1,5094451,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.9334396576658,-12.57039880251246
DSB,TRUE,6,2019,7,9,1,0,FALSE,0,NA,NA,NA,NA,1,5094451,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.9334396576658,-12.57039880251246
DSB,TRUE,7,2018,8,25,1,0,FALSE,0,NA,NA,NA,NA,1,5094451,13,District Town,Copperbelt,1730.28255976,102,102002,Chingola,1827713146.82251,377301.254798225,27.9334396576658,-12.57039880251246
